ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P77389	0.00712	4.59E-05	-7.72	2.609548	-2.82		
A_24_P337796	0.00712	4.60E-05	-7.71	2.607071	-3.28	STK17A	serine/threonine kinase 17a
A_23_P370682	0.00712	4.60E-05	-7.71	2.606305	-3.27	BATF2	basic leucine zipper ATF-like transcription factor 2
A_24_P23258	0.00712	4.60E-05	7.71	2.606169	3.48	GRAMD4	GRAM domain containing 4
A_23_P300033	0.007217	4.68E-05	-7.69	2.589428	-4.88	PDGFRA	platelet derived growth factor receptor alpha
A_23_P2431	0.007275	4.76E-05	-7.68	2.573034	-2.9	C3AR1	complement component 3a receptor 1
A_32_P15169	0.007275	4.77E-05	-7.68	2.571315	-3.35		
A_23_P52336	0.007275	4.78E-05	7.67	2.569018	3.85	UNC5B	unc-5 netrin receptor B
A_23_P65618	0.007275	4.79E-05	-7.67	2.56719	-3.04	TGM1	transglutaminase 1
A_24_P237270	0.00735	4.88E-05	-7.65	2.550299	-4.48	ADORA2A	adenosine A2a receptor
A_23_P13222	0.00735	4.88E-05	-7.65	2.55013	-2.84	RCN1	reticulocalbin 1
A_23_P47155	0.007379	4.92E-05	-7.64	2.540634	-2.84	PANX1	pannexin 1
A_24_P64167	0.007379	4.93E-05	7.64	2.539258	3.96	PTGS1	prostaglandin-endoperoxide synthase 1
A_23_P203376	0.007459	5.00E-05	7.63	2.525307	6.51	MS4A6A	membrane spanning 4-domains A6A
A_32_P54553	0.007467	5.03E-05	-7.62	2.520704	-3.08		
A_24_P334361	0.007751	5.24E-05	-7.58	2.480988	-3.64	DDX60	DEXD/H-box helicase 60
A_23_P63798	0.00783	5.31E-05	-7.56	2.467145	-2.74	KLF6	Kruppel like factor 6
A_23_P128215	0.00783	5.34E-05	-7.56	2.461459	-4.27	SOCS2	suppressor of cytokine signaling 2
A_23_P363968	0.00783	5.35E-05	-7.56	2.460645	-5.32	C1RL	complement C1r subcomponent like
A_32_P165504	0.00784	5.38E-05	-7.55	2.455184	-4.24		
A_24_P115007	0.00784	5.40E-05	7.55	2.45139	3.85	ALDH5A1	aldehyde dehydrogenase 5 family member A1
A_23_P156788	0.00784	5.41E-05	-7.54	2.448792	-3.03	STX11	syntaxin 11
A_24_P544882	0.00784	5.43E-05	7.54	2.445626	2.8	SSR1	signal sequence receptor subunit 1
A_23_P85693	0.007905	5.50E-05	-7.53	2.434135	-4.45	GBP2	guanylate binding protein 2
A_23_P358944	0.007976	5.56E-05	-7.52	2.422113	-2.91	PML	promyelocytic leukemia
A_23_P384816	0.008046	5.66E-05	7.5	2.405469	3.98	SLC45A4	solute carrier family 45 member 4
A_23_P201510	0.008046	5.67E-05	-7.5	2.404313	-2.81	FCAMR	Fc fragment of IgA and IgM receptor
A_23_P152782	0.008046	5.67E-05	-7.5	2.403404	-2.64	IFI35	interferon induced protein 35
A_24_P943263	0.008049	5.69E-05	7.49	2.399744	2.63	RASA4	RAS p21 protein activator 4
A_23_P137856	0.00808	5.74E-05	-7.48	2.391031	-3.22	MUC1	"mucin 1, cell surface associated"
A_23_P74609	0.00808	5.76E-05	-7.48	2.388956	-5.15	G0S2	G0/G1 switch 2
A_24_P167654	0.00808	5.77E-05	-7.48	2.38591	-4.62	SLC8A3	solute carrier family 8 member A3
A_23_P211957	0.008104	5.81E-05	7.47	2.379702	3.77	TGFBR2	transforming growth factor beta receptor 2
A_23_P333498	0.00832	5.99E-05	7.44	2.350839	6.1	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1
A_23_P209394	0.008332	6.02E-05	-7.44	2.34617	-3.22	CFLAR	CASP8 and FADD like apoptosis regulator
A_32_P132206	0.008334	6.04E-05	-7.43	2.342176	-4.27	USP18	ubiquitin specific peptidase 18
A_23_P119778	0.008334	6.07E-05	7.43	2.337762	3.93	SLC39A10	solute carrier family 39 member 10
A_23_P62768	0.008334	6.08E-05	-7.43	2.336056	-2.79	TMEM54	transmembrane protein 54
A_32_P179138	0.00836	6.12E-05	-7.42	2.329809	-4.04	GUCY1A3	guanylate cyclase 1 soluble subunit alpha
A_24_P15502	0.008377	6.16E-05	-7.41	2.322363	-2.74		
A_23_P428184	0.008377	6.18E-05	-7.41	2.320115	-2.9	HIST1H2AD	"histone cluster 1, H2ad"
A_23_P338479	0.008377	6.24E-05	-7.4	2.310609	-3.03	CD274	CD274 molecule
A_23_P30655	0.008377	6.25E-05	-7.4	2.309199	-2.67	NFKBIE	NFKB inhibitor epsilon
A_23_P347040	0.008377	6.25E-05	-7.4	2.308519	-3.69	DTX3L	deltex E3 ubiquitin ligase 3L
A_23_P161352	0.008377	6.25E-05	7.4	2.30845	3.47	HACD1	3-hydroxyacyl-CoA dehydratase 1
A_23_P122662	0.008429	6.31E-05	7.39	2.299222	3.17	GFOD1	glucose-fructose oxidoreductase domain containing 1
A_23_P157495	0.008443	6.34E-05	-7.38	2.294464	-2.69	PPP3CC	protein phosphatase 3 catalytic subunit gamma
A_23_P145631	0.008452	6.37E-05	-7.38	2.2902	-3.14	GIMAP6	"GTPase, IMAP family member 6"
A_32_P126259	0.008452	6.40E-05	-7.38	2.2864	-5.09		
A_23_P217109	0.008452	6.42E-05	-7.37	2.281968	-3.1	SLC31A2	solute carrier family 31 member 2
A_23_P161424	0.008452	6.44E-05	7.37	2.278913	2.64	PLXDC2	plexin domain containing 2
A_23_P8820	0.008452	6.47E-05	7.36	2.275795	4.4	FABP4	fatty acid binding protein 4
A_24_P383450	0.008452	6.50E-05	7.36	2.270376	3.27	IER5L	immediate early response 5 like
A_32_P167208	0.008452	6.51E-05	7.36	2.268399	2.76		
A_23_P51487	0.008452	6.53E-05	-7.35	2.265821	-3.87	GBP3	guanylate binding protein 3
A_23_P412562	0.008452	6.53E-05	7.35	2.265392	3.37	C1orf162	chromosome 1 open reading frame 162
A_24_P118892	0.008457	6.56E-05	-7.35	2.261726	-2.92	IRF7	interferon regulatory factor 7
A_23_P85682	0.008505	6.63E-05	7.34	2.251521	4.67	NFIA	nuclear factor I A
A_24_P224727	0.008505	6.64E-05	7.34	2.249638	3.31	CEBPA	CCAAT/enhancer binding protein alpha
A_23_P501754	0.008505	6.66E-05	-7.33	2.24699	-3.28	CSF3	colony stimulating factor 3
A_23_P41765	0.00851	6.68E-05	-7.33	2.243351	-3.91	IRF1	interferon regulatory factor 1
A_23_P71570	0.008629	6.80E-05	-7.31	2.226738	-5.94	OSR2	odd-skipped related transciption factor 2
A_23_P23584	0.008695	6.87E-05	7.3	2.216366	2.99	CTNNBIP1	catenin beta interacting protein 1
A_23_P415411	0.008706	6.90E-05	7.3	2.212116	2.99	HIST1H4E	"histone cluster 1, H4e"
A_24_P175519	0.008709	6.92E-05	-7.3	2.208716	-3.84	TXN	thioredoxin
A_23_P213766	0.008769	6.99E-05	7.29	2.199065	3.8	ANKH	ANKH inorganic pyrophosphate transport regulator
A_32_P221305	0.008805	7.04E-05	-7.28	2.19202	-4.2	LINC00937	long intergenic non-protein coding RNA 937
A_23_P76901	0.008818	7.09E-05	-7.27	2.186225	-2.91		
A_24_P63019	0.008818	7.10E-05	7.27	2.184673	3.37	IL1R2	interleukin 1 receptor type 2
A_23_P145874	0.008859	7.15E-05	-7.26	2.17716	-3.55	SAMD9L	sterile alpha motif domain containing 9 like
A_32_P111254	0.008874	7.19E-05	7.26	2.172586	4		
A_23_P748	0.008882	7.22E-05	-7.25	2.168225	-3.4	IRF6	interferon regulatory factor 6
A_23_P209564	0.008882	7.24E-05	7.25	2.165832	3.24	CYBRD1	cytochrome b reductase 1
A_23_P1083	0.008999	7.39E-05	-7.23	2.145194	-2.98	GJA4	gap junction protein alpha 4
A_23_P15844	0.008999	7.40E-05	-7.23	2.143295	-4.88	BRIP1	BRCA1 interacting protein C-terminal helicase 1
A_24_P27234	0.008999	7.42E-05	-7.23	2.141569	-4.07	SOX5	SRY-box 5
A_23_P318284	0.008999	7.42E-05	7.23	2.141284	2.81	GPD1L	glycerol-3-phosphate dehydrogenase 1-like
A_23_P3956	0.009152	7.57E-05	-7.21	2.121934	-2.81	C1QTNF1	C1q and tumor necrosis factor related protein 1
A_32_P110390	0.00923	7.65E-05	-7.2	2.110758	-3.02	TMEM171	transmembrane protein 171
A_23_P71946	0.009242	7.71E-05	-7.19	2.103693	-4.78	BSPRY	B-box and SPRY domain containing
A_24_P355246	0.009242	7.71E-05	7.19	2.103656	3.93	PCSK5	proprotein convertase subtilisin/kexin type 5
A_32_P226614	0.009273	7.76E-05	-7.18	2.097572	-3.67		
A_32_P56759	0.009285	7.79E-05	-7.18	2.09347	-3.08	PARP14	poly(ADP-ribose) polymerase family member 14
A_23_P134851	0.00953	8.02E-05	7.15	2.065091	2.92	DOK2	docking protein 2
A_32_P193194	0.009628	8.13E-05	-7.14	2.052147	-4.63		
A_23_P75220	0.009649	8.17E-05	-7.13	2.047247	-2.75	SLC25A28	solute carrier family 25 member 28
A_24_P706752	0.009704	8.24E-05	7.12	2.038786	2.82	PLA2G12A	phospholipase A2 group XIIA
A_23_P77117	0.009806	8.35E-05	7.11	2.025709	2.65	TM6SF1	transmembrane 6 superfamily member 1
A_23_P315836	0.009838	8.43E-05	7.1	2.016295	3.78	BAIAP2	BAI1 associated protein 2
A_24_P117294	0.009838	8.44E-05	-7.1	2.015421	-3.67	MX2	MX dynamin like GTPase 2
A_23_P63167	0.009838	8.45E-05	7.1	2.014172	5.31	CD1A	CD1a molecule
A_24_P69654	0.009839	8.47E-05	-7.1	2.011208	-2.67	KLF6	Kruppel like factor 6
A_24_P57700	0.009866	8.52E-05	7.09	2.005734	2.91	ZHX3	zinc fingers and homeoboxes 3
A_24_P322635	0.009882	8.56E-05	-7.09	2.001454	-2.68	ELMO2	engulfment and cell motility 2
A_24_P346859	0.010015	8.72E-05	7.07	1.983044	5.04		
A_23_P1962	0.010015	8.72E-05	-7.07	1.982786	-3.2	RARRES3	retinoic acid receptor responder 3
A_24_P96505	0.010025	8.75E-05	7.06	1.979063	4.89	GFRA2	GDNF family receptor alpha 2
A_23_P211910	0.01005	8.80E-05	-7.06	1.973867	-5.46	PLOD2	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
A_23_P251480	0.010124	8.90E-05	-7.05	1.962628	-3.73	NBN	nibrin
A_23_P51936	0.010124	8.91E-05	-7.05	1.961135	-3.99	TNFRSF9	TNF receptor superfamily member 9
A_23_P51767	0.01014	8.95E-05	7.04	1.956924	3.76	CD1C	CD1c molecule
A_23_P321201	0.010226	9.05E-05	-7.03	1.945899	-2.76	DENND5A	DENN domain containing 5A
A_23_P256334	0.010248	9.10E-05	-7.03	1.941089	-4.88	ITGA1	integrin subunit alpha 1
A_23_P79398	0.010267	9.14E-05	7.02	1.936502	3.57	IL1R2	interleukin 1 receptor type 2
A_23_P58031	0.010276	9.17E-05	-7.02	1.932965	-3.7	MAP3K13	mitogen-activated protein kinase kinase kinase 13
A_23_P56630	0.010385	9.30E-05	-7.01	1.919895	-3.91	STAT1	signal transducer and activator of transcription 1
A_23_P375494	0.010404	9.34E-05	7	1.915476	3.48	CEBPA	CCAAT/enhancer binding protein alpha
A_24_P90216	0.010534	9.48E-05	6.99	1.900558	3.82	LGR4	leucine rich repeat containing G protein-coupled receptor 4
A_24_P353300	0.010538	9.52E-05	-6.98	1.896501	-4.02	LIMK2	LIM domain kinase 2
A_32_P115258	0.010538	9.55E-05	6.98	1.893533	2.91		
A_23_P393620	0.010538	9.56E-05	-6.98	1.892198	-5.49	TFPI2	tissue factor pathway inhibitor 2
A_23_P170574	0.010663	9.70E-05	6.96	1.877913	4.13	SNAI3	snail family transcriptional repressor 3
A_23_P133095	0.010677	9.74E-05	-6.96	1.873991	-2.96	RAPGEF2	Rap guanine nucleotide exchange factor 2
A_24_P122732	0.010762	9.84E-05	-6.95	1.86363	-2.76	SLC41A1	solute carrier family 41 member 1
A_23_P123060	0.010847	9.95E-05	-6.94	1.853233	-3.7	ITGB8	integrin subunit beta 8
A_24_P371628	0.010864	9.99E-05	6.94	1.849027	4.37	ANKH	ANKH inorganic pyrophosphate transport regulator
A_23_P84084	0.010906	1.01E-04	6.93	1.841337	3.81	GFRA2	GDNF family receptor alpha 2
A_23_P252106	0.010906	1.01E-04	-6.93	1.839726	-3.36	RIPK2	receptor interacting serine/threonine kinase 2
A_23_P151610	0.010906	1.01E-04	-6.92	1.837432	-2.62	PSME1	proteasome activator subunit 1
A_23_P163440	0.010953	1.02E-04	6.92	1.828835	3.43	MEX3B	mex-3 RNA binding family member B
A_23_P91910	0.010953	1.02E-04	-6.92	1.828014	-4.01	PLSCR4	phospholipid scramblase 4
A_23_P17065	0.011064	1.03E-04	-6.9	1.815488	-5.35	CCL20	C-C motif chemokine ligand 20
A_32_P162250	0.01114	1.04E-04	6.89	1.806137	3.37	ARHGAP18	Rho GTPase activating protein 18
A_24_P355816	0.011235	1.06E-04	-6.88	1.794967	-3.49	DRAM1	DNA damage regulated autophagy modulator 1
A_23_P321354	0.011235	1.06E-04	6.88	1.792722	3.95	TMEM71	transmembrane protein 71
A_32_P38125	0.011237	1.06E-04	-6.88	1.789976	-4.33	IL1RN	interleukin 1 receptor antagonist
A_24_P151	0.011267	1.07E-04	6.87	1.784794	2.68	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
A_23_P384024	0.011268	1.07E-04	-6.87	1.779807	-3.2	CCDC50	coiled-coil domain containing 50
A_24_P943205	0.011268	1.07E-04	-6.87	1.779589	-3.8	EPSTI1	epithelial stromal interaction 1 (breast)
A_23_P120002	0.011292	1.08E-04	-6.86	1.774994	-2.96	SP110	SP110 nuclear body protein
A_23_P321511	0.011313	1.08E-04	-6.86	1.770603	-2.92	3-Mar	membrane associated ring-CH-type finger 3
A_23_P89780	0.011418	1.09E-04	-6.85	1.759007	-4.56	LAMA3	laminin subunit alpha 3
A_23_P33643	0.011535	1.11E-04	-6.83	1.742634	-4.99	IL7R	interleukin 7 receptor
A_24_P11506	0.011535	1.11E-04	-6.83	1.74117	-2.45	KYNU	kynureninase
A_24_P370201	0.011535	1.11E-04	-6.83	1.741083	-2.61	EBI3	Epstein-Barr virus induced 3
A_24_P918397	0.011535	1.12E-04	-6.83	1.738941	-2.59	SLC25A28	solute carrier family 25 member 28
A_23_P112289	0.011637	1.13E-04	-6.82	1.725367	-2.97	TMOD1	tropomodulin 1
A_23_P56356	0.011637	1.13E-04	6.81	1.723918	2.87	PLB1	phospholipase B1
A_23_P207939	0.011637	1.14E-04	6.81	1.722814	3.86	LDLRAD4	low density lipoprotein receptor class A domain containing 4
A_24_P401381	0.011689	1.14E-04	6.81	1.715887	3.02		
A_23_P316460	0.011748	1.15E-04	-6.8	1.708497	-4.06	ZBED6CL	ZBED6 C-terminal like
A_23_P216966	0.011803	1.16E-04	6.79	1.70145	2.96	PTGS1	prostaglandin-endoperoxide synthase 1
A_24_P91991	0.011814	1.16E-04	6.79	1.698046	4.19	NAT8L	N-acetyltransferase 8 like
A_23_P415443	0.011816	1.17E-04	6.78	1.691723	3.89	NCAPH	non-SMC condensin I complex subunit H
A_32_P149735	0.011816	1.17E-04	6.78	1.691523	2.64		
A_23_P103617	0.011816	1.18E-04	6.78	1.688437	3.23	ANXA9	annexin A9
A_24_P403417	0.011816	1.18E-04	-6.78	1.684961	-2.59	PTGES	prostaglandin E synthase
A_24_P127641	0.011816	1.18E-04	-6.78	1.68419	-3.34	C5orf56	chromosome 5 open reading frame 56
A_24_P912587	0.011816	1.18E-04	-6.77	1.681272	-2.72		
A_24_P910733	0.011816	1.19E-04	-6.77	1.678785	-2.93	CCDC50	coiled-coil domain containing 50
A_24_P287664	0.011816	1.19E-04	6.77	1.678492	2.48	PLCB2	phospholipase C beta 2
A_24_P557479	0.011869	1.20E-04	-6.76	1.666427	-3.45	XAF1	XIAP associated factor 1
A_23_P28878	0.011869	1.20E-04	6.76	1.666107	2.56	C20orf27	chromosome 20 open reading frame 27
A_23_P257003	0.011869	1.20E-04	6.76	1.665876	3.08	PCSK5	proprotein convertase subtilisin/kexin type 5
A_24_P97104	0.011869	1.20E-04	-6.76	1.664515	-3.02	DPP4	dipeptidyl peptidase 4
A_23_P423348	0.011877	1.21E-04	-6.75	1.661239	-3.77	IL31RA	interleukin 31 receptor A
A_23_P147874	0.011877	1.21E-04	6.75	1.659058	2.55	CHID1	chitinase domain containing 1
A_23_P429977	0.011952	1.23E-04	6.74	1.646283	3.5	KCNQ1	potassium voltage-gated channel subfamily Q member 1
A_23_P113263	0.011952	1.23E-04	-6.74	1.64535	-2.74		
A_23_P64828	0.011952	1.23E-04	-6.74	1.645118	-2.32	OAS1	2'-5'-oligoadenylate synthetase 1
A_23_P6263	0.011952	1.23E-04	-6.74	1.643435	-4.01	MX2	MX dynamin like GTPase 2
A_23_P105138	0.011993	1.24E-04	6.73	1.637676	2.38	CAT	catalase
A_24_P242391	0.012007	1.24E-04	-6.73	1.63421	-2.61	MPZL1	myelin protein zero like 1
A_23_P254863	0.012087	1.25E-04	-6.72	1.625334	-3.65	NIM1K	NIM1 serine/threonine protein kinase
A_23_P397376	0.012104	1.26E-04	6.72	1.621555	5.49	MAF	MAF bZIP transcription factor
A_23_P254353	0.012104	1.26E-04	6.71	1.619267	2.52	NOXA1	NADPH oxidase activator 1
A_23_P111000	0.012143	1.27E-04	-6.71	1.610042	-3.26	PSMB9	proteasome subunit beta 9
A_23_P215024	0.012143	1.27E-04	-6.71	1.60954	-2.55	LRRC1	leucine rich repeat containing 1
A_24_P187993	0.012143	1.27E-04	-6.7	1.6092	-4.27	ELMO2	engulfment and cell motility 2
A_32_P130788	0.012297	1.29E-04	6.69	1.594365	4.1	SAMD13	sterile alpha motif domain containing 13
A_24_P14464	0.012318	1.30E-04	-6.69	1.590389	-3.1	WFDC2	WAP four-disulfide core domain 2
A_23_P167983	0.012397	1.31E-04	-6.68	1.581766	-2.87	HIST1H2AC	"histone cluster 1, H2ac"
A_23_P52634	0.012681	1.34E-04	-6.66	1.557072	-2.37	PANX1	pannexin 1
A_23_P110196	0.012696	1.35E-04	-6.65	1.553471	-4.33	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
A_24_P141214	0.012696	1.35E-04	-6.65	1.550846	-2.71	STOM	stomatin
A_32_P4581	0.012696	1.35E-04	-6.65	1.549007	-3.62		
A_24_P355649	0.012779	1.37E-04	6.64	1.540321	2.76	FLI1	"Fli-1 proto-oncogene, ETS transcription factor"
A_23_P23074	0.012968	1.39E-04	-6.62	1.52352	-3.52	IFI44	interferon induced protein 44
A_23_P91640	0.013176	1.42E-04	-6.61	1.503321	-2.63	ASPHD2	aspartate beta-hydroxylase domain containing 2
A_23_P157726	0.013176	1.42E-04	6.6	1.502606	2.78	DENND4C	DENN domain containing 4C
A_23_P200866	0.013176	1.42E-04	6.6	1.500925	2.92	STMN1	stathmin 1
A_32_P211708	0.013213	1.43E-04	6.6	1.495899	3.75	FZD3	frizzled class receptor 3
A_24_P687302	0.013267	1.44E-04	-6.59	1.489514	-3.14	LAMA3	laminin subunit alpha 3
A_23_P166797	0.013267	1.44E-04	-6.59	1.487411	-2.98	RTP4	receptor transporter protein 4
A_24_P379616	0.013286	1.45E-04	6.59	1.483789	2.34	PLB1	phospholipase B1
A_32_P118111	0.013432	1.46E-04	6.57	1.470725	2.77		
A_24_P48898	0.013459	1.47E-04	-6.57	1.466491	-2.6	APOL2	apolipoprotein L2
A_23_P34233	0.013478	1.48E-04	6.57	1.461933	3.55	QPRT	quinolinate phosphoribosyltransferase
A_23_P251002	0.013478	1.48E-04	-6.57	1.46064	-3.53		
A_23_P18452	0.01349	1.48E-04	-6.56	1.457531	-7.63	CXCL9	C-X-C motif chemokine ligand 9
A_24_P326082	0.013504	1.49E-04	-6.56	1.454357	-2.42	HLA-E	"major histocompatibility complex, class I, E"
A_32_P122285	0.013525	1.49E-04	6.56	1.450611	2.56		
A_23_P6935	0.013563	1.50E-04	-6.55	1.44563	-2.32	CD47	CD47 molecule
A_23_P115785	0.01366	1.52E-04	6.54	1.436331	3.3	FANK1	fibronectin type III and ankyrin repeat domains 1
A_32_P82671	0.013687	1.52E-04	-6.54	1.432233	-2.59	OSBPL9	oxysterol binding protein like 9
A_24_P377499	0.013865	1.55E-04	6.52	1.417175	2.98	OSBPL3	oxysterol binding protein like 3
A_32_P210202	0.013874	1.55E-04	-6.52	1.414352	-4.62	E2F7	E2F transcription factor 7
A_23_P154786	0.013878	1.55E-04	-6.52	1.411925	-3.81	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
A_23_P218928	0.013963	1.57E-04	6.51	1.40367	3.81	FAM198B	family with sequence similarity 198 member B
A_24_P163168	0.014135	1.59E-04	6.5	1.387687	3.58	PDGFC	platelet derived growth factor C
A_23_P343261	0.014135	1.59E-04	-6.5	1.387187	-2.52	LINC00337	long intergenic non-protein coding RNA 337
A_23_P30435	0.014171	1.60E-04	-6.49	1.38116	-2.56	TNIP1	TNFAIP3 interacting protein 1
A_24_P345209	0.014171	1.61E-04	-6.49	1.379433	-3.12	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
A_23_P120899	0.014171	1.61E-04	-6.49	1.37789	-2.34	CSF2RB	colony stimulating factor 2 receptor beta common subunit
A_32_P189204	0.014171	1.61E-04	6.49	1.376124	3.02	GAS2L3	growth arrest specific 2 like 3
A_23_P371865	0.014188	1.62E-04	-6.48	1.372758	-2.61	CDYL2	chromodomain Y-like 2
A_23_P336728	0.014305	1.63E-04	6.47	1.361306	2.68	DKFZP564C152	DKFZP564C152 protein
A_23_P48826	0.014305	1.64E-04	-6.47	1.360368	-2.84	TRIM69	tripartite motif containing 69
A_23_P212914	0.014497	1.66E-04	-6.46	1.344978	-2.81	RUFY3	RUN and FYVE domain containing 3
A_23_P44836	0.014505	1.67E-04	6.46	1.34229	3.24	NT5DC2	5'-nucleotidase domain containing 2
A_23_P11201	0.014542	1.67E-04	6.45	1.337699	5.73	GPR34	G protein-coupled receptor 34
A_24_P384839	0.014543	1.68E-04	-6.45	1.334255	-2.69	LSS	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
A_23_P160214	0.014543	1.68E-04	-6.45	1.332236	-4.49	TTC39A	tetratricopeptide repeat domain 39A
A_32_P225328	0.014543	1.68E-04	6.45	1.331294	4.65		
A_32_P429876	0.014552	1.69E-04	6.44	1.32857	5.37	PPM1L	"protein phosphatase, Mg2+/Mn2+ dependent 1L"
A_23_P153320	0.01458	1.70E-04	-6.44	1.32461	-2.53	ICAM1	intercellular adhesion molecule 1
A_23_P87952	0.0146	1.70E-04	-6.44	1.321149	-4.64	SOX5	SRY-box 5
A_23_P41470	0.01465	1.71E-04	-6.43	1.315639	-3.11	DDX60	DEXD/H-box helicase 60
A_23_P42282	0.014651	1.72E-04	-6.43	1.313534	-2.54	C4B	complement component 4B (Chido blood group)
A_23_P47691	0.01466	1.72E-04	-6.43	1.310804	-2.38	TRIM21	tripartite motif containing 21
A_23_P143713	0.014869	1.75E-04	-6.41	1.292325	-2.85	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
A_23_P502413	0.014869	1.75E-04	-6.41	1.291587	-4.41	SERPINB4	serpin family B member 4
A_32_P192480	0.014869	1.76E-04	6.41	1.290534	2.62	MBNL3	muscleblind like splicing regulator 3
A_24_P309645	0.015025	1.78E-04	6.4	1.278097	3.53	TPCN1	two pore segment channel 1
A_23_P157545	0.015235	1.81E-04	-6.38	1.261787	-3.74	NKX3-1	NK3 homeobox 1
A_23_P3014	0.015235	1.82E-04	6.38	1.254951	3.33	RNASE6	ribonuclease A family member k6
A_24_P610405	0.015235	1.82E-04	6.38	1.254607	4.23		
A_32_P347617	0.015235	1.82E-04	-6.38	1.254239	-3.15	APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H
A_23_P402670	0.015235	1.82E-04	6.38	1.254018	4.16	CD1A	CD1a molecule
A_24_P787897	0.015262	1.83E-04	6.37	1.248237	4.38	XYLT1	xylosyltransferase 1
A_23_P51397	0.015262	1.83E-04	-6.37	1.246493	-3.47	ENAH	enabled homolog (Drosophila)
A_23_P218086	0.015262	1.84E-04	6.37	1.246162	4.49	TPCN1	two pore segment channel 1
A_23_P166400	0.015477	1.86E-04	6.35	1.23022	4.59		
A_24_P932579	0.015665	1.89E-04	-6.34	1.216166	-2.32	MTF1	metal regulatory transcription factor 1
A_23_P98671	0.015728	1.90E-04	6.34	1.210187	4.35	C11orf21	chromosome 11 open reading frame 21
A_23_P120103	0.015747	1.91E-04	-6.33	1.206945	-4.16	KCNS3	potassium voltage-gated channel modifier subfamily S member 3
A_24_P943193	0.015769	1.92E-04	6.33	1.203567	2.63	PREPL	prolyl endopeptidase-like
A_24_P273972	0.01578	1.92E-04	-6.33	1.20086	-3.46	CFH	complement factor H
A_23_P145844	0.015826	1.93E-04	-6.32	1.195974	-2.37	MET	"MET proto-oncogene, receptor tyrosine kinase"
A_24_P30194	0.01596	1.96E-04	-6.31	1.182497	-2.66	IFIT5	interferon induced protein with tetratricopeptide repeats 5
A_32_P178966	0.01596	1.96E-04	6.31	1.182217	3.05	TMEM170B	transmembrane protein 170B
A_23_P30069	0.01596	1.96E-04	-6.31	1.1816	-3.01	DDX60L	DEAD-box helicase 60-like
A_24_P230675	0.015974	1.96E-04	-6.31	1.178707	-3.95	SOCS2	suppressor of cytokine signaling 2
A_23_P93032	0.016058	1.98E-04	6.3	1.171529	2.51	ZBED3	zinc finger BED-type containing 3
A_23_P90333	0.016091	1.99E-04	6.3	1.167504	2.41	ZNF404	zinc finger protein 404
A_24_P303589	0.016096	1.99E-04	-6.29	1.16451	-2.72	CUL1	cullin 1
A_32_P181166	0.016096	2.00E-04	6.29	1.162091	3.43	C1orf162	chromosome 1 open reading frame 162
A_23_P51646	0.016096	2.00E-04	-6.29	1.159034	-2.73	PLK3	polo like kinase 3
A_23_P250358	0.016096	2.00E-04	-6.29	1.158739	-2.98	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
A_23_P27556	0.016096	2.01E-04	-6.29	1.157332	-4.4	ADGRE1	adhesion G protein-coupled receptor E1
A_24_P382489	0.016188	2.02E-04	6.28	1.149452	2.89	SLC27A1	solute carrier family 27 member 1
A_23_P75741	0.016188	2.03E-04	-6.28	1.147743	-2.52	UBE2L6	ubiquitin conjugating enzyme E2 L6
A_23_P48676	0.016212	2.03E-04	6.28	1.144356	2.28	PYGL	"phosphorylase, glycogen, liver"
A_24_P23034	0.01622	2.04E-04	-6.27	1.141889	-2.44	ZNFX1	zinc finger NFX1-type containing 1
A_24_P184937	0.016263	2.05E-04	6.27	1.136097	2.3	KLHL36	kelch like family member 36
A_23_P501722	0.016263	2.06E-04	6.26	1.129755	2.37	TSPAN32	tetraspanin 32
A_32_P180199	0.016263	2.07E-04	-6.26	1.12731	-2.79		
